county,state,fips,zone,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
Boulder,CO,008013,Mountain Time (US & Canada),40.488,-105.9071,40.0945509,-105.178197,39.9640689,-105.301758
Broomfield,CO,008014,Mountain Time (US & Canada),39.9606,-105.156,40.044227,-104.961151,39.889064,-105.165683
Chaffee,CO,008015,Mountain Time (US & Canada),38.8197,-106.3586,39.057908,-105.878033,38.422091,-106.599516
Cheyenne,CO,008017,Mountain Time (US & Canada),38.8279,-102.6034,39.04708189999999,-102.044792,38.6124499,-103.172943
Clear Creek,CO,008019,Mountain Time (US & Canada),39.6044,-105.8505,39.851996,-105.397949,39.564865,-105.92703
Conejos,CO,008021,Mountain Time (US & Canada),37.4272,-106.7002,,,,
Costilla,CO,008023,Mountain Time (US & Canada),37.2224,-105.7537,37.658305,-105.12972,36.995165,-105.771285
Crowley,CO,008025,Mountain Time (US & Canada),38.3266,-103.7849,38.195682,-103.848012,38.189634,-103.866552
Custer,CO,008027,Mountain Time (US & Canada),37.9767,-105.617,38.265191,-105.048287,37.889703,-105.796897
Delta,CO,008029,Mountain Time (US & Canada),38.5539,-108.4296,38.803776,-108.021863,38.7147499,-108.157574
Denver,CO,008031,Mountain Time (US & Canada),39.7656,-104.804,39.91424689999999,-104.600296,39.6144309,-105.109927
Dolores,CO,008033,Mountain Time (US & Canada),37.3809,-108.7278,37.479703,-108.480961,37.4683487,-108.5190964
Douglas,CO,008035,Mountain Time (US & Canada),39.4838,-105.2681,39.5662499,-104.660516,39.129438,-105.3292199
Eagle,CO,008037,Mountain Time (US & Canada),39.9766,-107.4376,39.673839,-106.787227,39.6049719,-106.846628
Elbert,CO,008039,Mountain Time (US & Canada),39.3075,-104.5091,39.2249709,-104.5329579,39.2101289,-104.550511
El Paso,CO,008041,Mountain Time (US & Canada),38.8708,-105.113,39.129939,-104.051525,38.51944900000001,-105.072529
Fremont,CO,008043,Mountain Time (US & Canada),38.6011,-105.6475,38.697581,-104.940366,38.257548,-106.012789
Garfield,CO,008045,Mountain Time (US & Canada),40.444,-108.6994,40.091538,-107.031772,39.365859,-109.051414
Gilpin,CO,008047,Mountain Time (US & Canada),39.6044,-105.8505,39.938091,-105.397445,39.745801,-105.700784
Grand,CO,008049,Mountain Time (US & Canada),40.6175,-106.6092,40.486252,-105.62609,39.6841219,-106.652957
Gunnison,CO,008051,Mountain Time (US & Canada),38.6735,-107.9201,38.55899489999999,-106.902668,38.5295599,-106.950918
Hinsdale,CO,008053,Mountain Time (US & Canada),37.5206,-107.6597,38.147267,-107.000602,37.42267289999999,-107.591367
Huerfano,CO,008055,Mountain Time (US & Canada),37.9767,-105.617,38.018946,-104.3511089,37.289117,-105.501755
Jackson,CO,008057,Mountain Time (US & Canada),40.6175,-106.6092,41.00272289999999,-105.851755,40.3233819,-106.873221
Jefferson,CO,008059,Mountain Time (US & Canada),39.6044,-105.8505,39.914386,-105.04874,39.12954300000001,-105.39915
Kiowa,CO,008061,Mountain Time (US & Canada),38.424,-103.0919,39.352868,-104.426046,39.334786,-104.474646
Kit Carson,CO,008063,Mountain Time (US & Canada),39.3054,-102.6029,38.771437,-102.785517,38.756499,-102.804595
Lake,CO,008065,Mountain Time (US & Canada),38.8197,-106.3586,39.381008,-106.135529,39.056073,-106.586338
La Plata,CO,008067,Mountain Time (US & Canada),37.1488,-107.8775,37.640329,-107.481424,36.999015,-108.381069
Larimer,CO,008069,Mountain Time (US & Canada),40.488,-105.9071,40.998441,-104.943052,40.257784,-106.195438
Las Animas,CO,008071,Mountain Time (US & Canada),37.2046,-105.1708,38.0800629,-103.211921,38.059101,-103.24503
Lincoln,CO,008073,Mountain Time (US & Canada),39.356,-103.6814,39.56657,-103.154376,38.51640889999999,-104.055539
Logan,CO,008075,Mountain Time (US & Canada),40.7247,-103.1101,41.002558,-102.65088,40.435294,-103.5818929
Mesa,CO,008077,Mountain Time (US & Canada),38.1963,-108.7095,39.366712,-107.377479,38.499987,-109.060253
Mineral,CO,008079,Mountain Time (US & Canada),38.0229,-106.7318,37.9750389,-106.693523,37.39230390000001,-107.145138
Moffat,CO,008081,Mountain Time (US & Canada),40.444,-108.6994,38.012386,-105.896407,37.990223,-105.915168
Montezuma,CO,008083,Mountain Time (US & Canada),37.3809,-108.7278,39.5848609,-105.86583,39.5785519,-105.871246
Montrose,CO,008085,Mountain Time (US & Canada),38.1963,-108.7095,38.5243369,-107.783794,38.42147,-107.924288
Morgan,CO,008087,Mountain Time (US & Canada),40.2627,-103.8098,40.524391,-103.464455,40.00083600000001,-104.150538
Otero,CO,008089,Mountain Time (US & Canada),37.9027,-103.7164,38.2655079,-103.3981079,37.642936,-104.062073
Ouray,CO,008091,Mountain Time (US & Canada),38.5539,-108.4296,38.045065,-107.661235,38.016597,-107.685249
Park,CO,008093,Mountain Time (US & Canada),39.6044,-105.8505,45.005904,-108.550562,43.801156,-111.056889
Phillips,CO,008095,Mountain Time (US & Canada),40.5939,-102.3575,40.7498269,-102.051274,40.438466,-102.665595
Pitkin,CO,008097,Mountain Time (US & Canada),39.6286,-107.0292,38.6143329,-106.507195,38.602658,-106.525909
Prowers,CO,008099,Mountain Time (US & Canada),37.9552,-102.3933,38.268774,-102.041582,37.6434859,-102.747991
Pueblo,CO,008101,Mountain Time (US & Canada),38.046,-105.1469,38.345385,-104.460868,38.1891059,-104.7208689
Rio Blanco,CO,008103,Mountain Time (US & Canada),40.444,-108.6994,40.2260629,-107.037363,39.649712,-109.051163
Rio Grande,CO,008105,Mountain Time (US & Canada),38.0229,-106.7318,37.8352439,-106.0387499,37.39935,-106.7118349
Routt,CO,008107,Mountain Time (US & Canada),40.4046,-107.9134,41.0034439,-106.626112,39.9186709,-107.442594
Saguache,CO,008109,Mountain Time (US & Canada),38.0229,-106.7318,38.089788,-106.132253,38.0825279,-106.150944
San Juan,CO,008111,Mountain Time (US & Canada),37.5206,-107.6597,37.965015,-107.458114,37.6394779,-107.97506
San Miguel,CO,008113,Mountain Time (US & Canada),37.3809,-108.7278,38.154959,-107.732787,37.773556,-109.043121
Sedgwick,CO,008115,Mountain Time (US & Canada),40.8758,-102.3518,40.939949,-102.519347,40.930197,-102.531994
Summit,CO,008117,Mountain Time (US & Canada),40.0726,-106.209,39.924914,-105.775702,39.357379,-106.440301
Teller,CO,008119,Mountain Time (US & Canada),38.4443,-105.1148,39.129819,-104.938977,38.647531,-105.330643
Washington,CO,008121,Mountain Time (US & Canada),39.971,-103.2013,40.438508,-102.779943,39.5656539,-103.707072
Weld,CO,008123,Mountain Time (US & Canada),40.7183,-104.8423,41.002054,-103.573306,40.000251,-105.05672
Yuma,CO,008125,Mountain Time (US & Canada),40.0029,-102.4243,40.14,-102.680949,40.104281,-102.739383
Fairfield,CT,009001,Eastern Time (US & Canada),41.1301,-73.435,41.2319929,-73.2178071,41.1178934,-73.3384287
Hartford,CT,009003,Eastern Time (US & Canada),41.8064,-72.7328,41.807575,-72.6425359,41.7238,-72.7176379
Litchfield,CT,009005,Eastern Time (US & Canada),41.8851,-73.2502,41.7938119,-73.068032,41.6728479,-73.298564
Middlesex,CT,009007,Eastern Time (US & Canada),41.4977,-72.5551,41.646999,-72.305531,41.2545917,-72.7529409
New Haven,CT,009009,Eastern Time (US & Canada),41.4648,-72.9956,41.35038,-72.8601439,41.2463904,-72.998048
New London,CT,009011,Eastern Time (US & Canada),41.3615,-72.1034,41.386998,-72.082894,41.30242440000001,-72.128721
Tolland,CT,009013,Eastern Time (US & Canada),41.855,-72.3365,41.929896,-72.290955,41.82549789999999,-72.4313279
Windham,CT,009015,Eastern Time (US & Canada),41.83,-71.9875,41.756211,-72.112043,41.657627,-72.25328
Kent,DE,010001,Eastern Time (US & Canada),39.0867,-75.5688,39.3655569,-75.3095735,38.8287229,-75.7599879
New Castle,DE,010003,Eastern Time (US & Canada),39.581,-75.6489,39.6909859,-75.5344372,39.6524873,-75.606354
Sussex,DE,010005,Eastern Time (US & Canada),38.6653,-75.4181,38.9617409,-75.0483457,38.451018,-75.7227549
District of Columbia,DC,011001,Eastern Time (US & Canada),38.9093,-77.0146,38.995548,-76.909393,38.8031073,-77.119759
Alachua,FL,012001,Eastern Time (US & Canada),29.6749,-82.3576,29.839996,-82.381407,29.718304,-82.555449
Baker,FL,012003,Eastern Time (US & Canada),30.331,-82.2846,,,,
Bay,FL,012005,Eastern Time (US & Canada),30.2213,-85.6654,30.567682,-85.383743,29.9243059,-85.9960748
Bradford,FL,012007,Eastern Time (US & Canada),29.9502,-82.1689,30.143241,-82.0461119,29.7182524,-82.41872800000002
Brevard,FL,012009,Eastern Time (US & Canada),28.5586,-80.7806,28.791396,-80.4463785,27.822058,-80.98725
Broward,FL,012011,Eastern Time (US & Canada),26.1632,-80.6145,26.334698,-80.0747294,25.95675,-80.881233
Calhoun,FL,012013,Central Time (US & Canada),30.4061,-85.1972,30.608079,-84.932519,30.199889,-85.3898689
Charlotte,FL,012015,Eastern Time (US & Canada),26.9689,-82.1081,27.035288,-81.562202,26.7695519,-82.3746591
Citrus,FL,012017,Eastern Time (US & Canada),28.8507,-82.4673,29.052903,-82.16914100000001,28.665671,-82.7665408
Clay,FL,012019,Eastern Time (US & Canada),29.9831,-81.8579,30.19346599999999,-81.6040115,29.71867,-82.0494399
Collier,FL,012021,Eastern Time (US & Canada),26.015,-81.6017,26.5183019,-80.87274800000002,25.8030379,-81.8459029
Columbia,FL,012023,Eastern Time (US & Canada),30.2243,-82.6215,30.597719,-82.452518,29.825587,-82.80011300000001
DeSoto,FL,012027,Eastern Time (US & Canada),27.1863,-81.8093,27.340715,-81.562196,27.031701,-82.057631
Dixie,FL,012029,Eastern Time (US & Canada),29.4924,-83.2251,29.825437,-82.9039559,29.2896274,-83.4148049
Duval,FL,012031,Eastern Time (US & Canada),30.3302,-81.674,30.586232,-81.38000869999999,30.103748,-82.04950190000001
Escambia,FL,012033,Central Time (US & Canada),30.8725,-87.4324,30.999045,-86.91929100000002,30.274999,-87.634896
Flagler,FL,012035,Eastern Time (US & Canada),29.4605,-81.3145,29.670671,-81.1020838,29.261133,-81.5236599
Franklin,FL,012037,Eastern Time (US & Canada),29.9462,-84.8653,30.013931,-84.33333209999999,29.5863484,-85.2229583
Gadsden,FL,012039,Eastern Time (US & Canada),30.5795,-84.6137,30.7112399,-84.28255890000001,30.387811,-84.932519
Gilchrist,FL,012041,Eastern Time (US & Canada),29.7259,-82.8005,29.935685,-82.656263,29.56246699999999,-82.9730539
Glades,FL,012043,Eastern Time (US & Canada),26.9605,-81.2397,27.210909,-80.8702359,26.768203,-81.5659309
Gulf,FL,012045,,29.8173,-85.2726,30.201421,-85.0178619,29.6567996,-85.41768549999999
Hamilton,FL,012047,Eastern Time (US & Canada),30.4964,-82.9478,30.634417,-82.645394,30.317262,-83.309613
Hardee,FL,012049,Eastern Time (US & Canada),27.4927,-81.8099,27.646647,-81.5633019,27.336709,-82.055753
Hendry,FL,012051,Eastern Time (US & Canada),26.5473,-81.1718,26.7978788,-80.879809,26.253045,-81.566304
Hernando,FL,012053,Eastern Time (US & Canada),28.5528,-82.4209,29.008251,-82.311686,28.873071,-82.428223
Highlands,FL,012055,Eastern Time (US & Canada),27.3434,-81.3409,27.646647,-80.94180800000001,27.032288,-81.563936
Holmes,FL,012059,Central Time (US & Canada),30.8679,-85.8143,30.996931,-85.497991,30.702975,-86.0377719
Indian River,FL,012061,Eastern Time (US & Canada),27.6929,-80.6158,27.8600216,-80.3214326,27.557213,-80.8815719
Jackson,FL,012063,Central Time (US & Canada),30.7956,-85.2194,31.000968,-84.8579209,30.564335,-85.600291
Jefferson,FL,012065,Eastern Time (US & Canada),30.1477,-84.0221,30.672127,-83.6041209,30.069088,-84.076234
Lafayette,FL,012067,Eastern Time (US & Canada),29.9855,-83.1811,30.260676,-82.87522,29.822222,-83.37089
Lake,FL,012069,Eastern Time (US & Canada),28.5634,-81.8061,29.27675,-81.349643,28.34518,-81.957641
Lee,FL,012071,Eastern Time (US & Canada),26.6135,-81.8902,26.789551,-81.56218,26.3162339,-82.2725902
Leon,FL,012073,Eastern Time (US & Canada),30.4581,-84.2779,30.685334,-83.977165,30.273438,-84.715356
Levy,FL,012075,Eastern Time (US & Canada),29.3216,-82.7385,29.591315,-82.403161,28.990046,-83.1656509
Liberty,FL,012077,Eastern Time (US & Canada),30.2414,-84.8829,30.606393,-84.54287300000001,29.971399,-85.154015
Madison,FL,012079,Eastern Time (US & Canada),30.4442,-83.47,30.484893,-83.3996899,30.457677,-83.435892
Manatee,FL,012081,Eastern Time (US & Canada),27.4713,-82.2978,27.64668,-82.054349,27.207769,-82.7460749
Marion,FL,012083,Eastern Time (US & Canada),29.2103,-82.0568,29.5189778,-81.638696,28.959778,-82.53622
Martin,FL,012085,Eastern Time (US & Canada),27.0844,-80.3893,,,,
Miami-Dade,FL,012086,Eastern Time (US & Canada),25.299,-80.6497,25.855606,-80.14240029999999,25.709042,-80.31976
Lower Keys in Monroe,FL,012087,Eastern Time (US & Canada),24.6514,-81.5527,24.6474118,-81.55332159999999,24.6048806,-81.5968458
Nassau,FL,012089,Eastern Time (US & Canada),30.6095,-81.8085,30.8297484,-81.4267295,30.273337,-82.050331
Okaloosa,FL,012091,Central Time (US & Canada),30.563,-86.6034,30.99698,-86.388515,30.3781762,-86.80028589999999
Okeechobee,FL,012093,Eastern Time (US & Canada),27.4283,-80.9015,27.2070402,-80.6214619,26.7175646,-81.00382390000001
Orange,FL,012095,Eastern Time (US & Canada),28.5148,-81.3238,28.7860889,-80.870879,28.346725,-81.6585983
Osceola,FL,012097,Eastern Time (US & Canada),28.0627,-81.1495,28.348585,-80.861395,27.64199,-81.657268
Palm Beach,FL,012099,Eastern Time (US & Canada),26.6172,-80.5109,26.7714841,-80.0317097,26.5943506,-80.0454819
Pasco,FL,012101,Eastern Time (US & Canada),28.3093,-82.3912,28.478837,-82.0546969,28.169972,-82.8519245
Pinellas,FL,012103,Eastern Time (US & Canada),27.9283,-82.7219,28.173346,-82.5824471,27.6113352,-82.8514891
Polk,FL,012105,Eastern Time (US & Canada),27.9489,-81.6978,28.361868,-81.13105089999999,27.643238,-82.106236
Putnam,FL,012107,Eastern Time (US & Canada),29.6086,-81.7442,29.8395694,-81.433554,29.3245928,-82.056151
St. Johns,FL,012109,Eastern Time (US & Canada),29.9013,-81.4439,30.252941,-81.21301559999999,29.622432,-81.66928709999999
St. Lucie,FL,012111,Eastern Time (US & Canada),27.3764,-80.4836,27.512972,-80.3315787,27.47309,-80.3517909
Santa Rosa,FL,012113,Central Time (US & Canada),30.8503,-87.036,30.999547,-86.785692,30.3417756,-87.313908
Sarasota,FL,012115,Eastern Time (US & Canada),27.1806,-82.3219,27.389122,-82.478641,27.293016,-82.58909969999999
Seminole,FL,012117,Eastern Time (US & Canada),28.717,-81.2362,27.875832,-82.753841,27.809372,-82.817027
Sumter,FL,012119,Eastern Time (US & Canada),28.7046,-82.081,28.96053,-81.9532909,28.305265,-82.3115969
Suwannee,FL,012121,Eastern Time (US & Canada),30.1956,-82.9915,30.442519,-82.7589979,29.882489,-83.25323600000002
Taylor,FL,012123,Eastern Time (US & Canada),29.9259,-83.6703,30.3042121,-83.318859,29.665951,-83.992384
Union,FL,012125,Eastern Time (US & Canada),30.0439,-82.3714,30.143117,-82.137858,29.919923,-82.576143
Volusia,FL,012127,Eastern Time (US & Canada),29.0924,-81.3638,29.427071,-80.73296429999999,28.612662,-81.68082439999999
Wakulla,FL,012129,Eastern Time (US & Canada),30.2017,-84.4474,30.303501,-84.075502,29.9690588,-84.737803
Walton,FL,012131,Central Time (US & Canada),30.8499,-86.2133,30.994553,-85.84442100000001,30.2692568,-86.39734390000001
Washington,FL,012133,Central Time (US & Canada),30.6107,-85.6653,30.830552,-85.43226,30.38932,-85.99369
Appling,GA,013001,Eastern Time (US & Canada),31.7493,-82.289,,,,
Atkinson,GA,013003,Eastern Time (US & Canada),31.2971,-82.88,31.420395,-82.6289599,31.18301199999999,-83.1415859
Bacon,GA,013005,Eastern Time (US & Canada),31.5537,-82.4527,31.710796,-82.22658500000001,31.416906,-82.6282729
Baker,GA,013007,Eastern Time (US & Canada),31.3262,-84.4447,31.454761,-84.1410059,31.078396,-84.641953
Baldwin,GA,013009,Eastern Time (US & Canada),33.069,-83.2499,34.5082949,-83.520973,34.454322,-83.590109
Banks,GA,013011,Eastern Time (US & Canada),34.3541,-83.4974,34.491734,-83.3378489,34.197499,-83.66967
Barrow,GA,013013,Eastern Time (US & Canada),33.9932,-83.7127,34.127517,-83.537385,33.894478,-83.869113
Bartow,GA,013015,Eastern Time (US & Canada),34.2379,-84.8405,32.890814,-82.46157,32.869973,-82.4835569
Ben Hill,GA,013017,Eastern Time (US & Canada),31.7598,-83.2205,31.851987,-82.995666,31.651691,-83.484529
Berrien,GA,013019,Eastern Time (US & Canada),31.2761,-83.2297,31.4760444,-83.033468,31.025405,-83.43901
Bibb,GA,013021,Eastern Time (US & Canada),32.8067,-83.6979,32.9527919,-83.489429,32.660643,-83.893034
Bleckley,GA,013023,Eastern Time (US & Canada),32.4344,-83.3279,32.584201,-83.1389909,32.272489,-83.4980889
Brantley,GA,013025,Eastern Time (US & Canada),31.197,-81.9819,31.373721,-81.7316939,31.010441,-82.286137
Brooks,GA,013027,Eastern Time (US & Canada),30.842,-83.5803,33.313043,-84.4434639,33.27285,-84.4733959
Bryan,GA,013029,Eastern Time (US & Canada),32.0404,-81.475,32.24131,-81.138324,31.7263281,-81.781712
Bulloch,GA,013031,Eastern Time (US & Canada),32.3969,-81.7432,32.653433,-81.433044,32.15289,-82.030233
Burke,GA,013033,Eastern Time (US & Canada),33.0612,-82.0008,33.2972169,-81.541831,32.803724,-82.316515
Butts,GA,013035,Eastern Time (US & Canada),33.2891,-83.9572,,,,
Calhoun,GA,013037,Eastern Time (US & Canada),31.5292,-84.6249,34.5674549,-84.8902619,34.429456,-84.981161
Camden,GA,013039,Eastern Time (US & Canada),30.9642,-81.7688,31.169595,-81.40354649999999,30.7114406,-81.936988
Candler,GA,013043,Eastern Time (US & Canada),32.4035,-82.0737,32.560063,-81.918652,32.268783,-82.254572
Carroll,GA,013045,Eastern Time (US & Canada),33.5828,-85.0797,33.812357,-84.8089339,33.425506,-85.33823
Catoosa,GA,013047,Eastern Time (US & Canada),34.9036,-85.1381,34.9876469,-84.9796609,34.7676389,-85.265114
Charlton,GA,013049,Eastern Time (US & Canada),30.7818,-82.138,31.075467,-81.8918779,30.3555909,-82.421097
Chatham,GA,013051,Eastern Time (US & Canada),32.0772,-81.2278,32.237591,-80.84075519999999,31.7200316,-81.3916979
Chattahoochee,GA,013053,Eastern Time (US & Canada),32.347,-84.787,32.534956,-84.63732300000001,32.220951,-85.008096
Chattooga,GA,013055,Eastern Time (US & Canada),34.475,-85.3454,34.5893329,-85.107748,34.286097,-85.527261
Cherokee,GA,013057,Eastern Time (US & Canada),34.2439,-84.4764,34.41259,-84.2575859,34.073298,-84.65923900000001
Clarke,GA,013059,Eastern Time (US & Canada),33.9513,-83.3674,34.040572,-83.24086,33.847977,-83.537385
Clay,GA,013061,Eastern Time (US & Canada),31.6264,-84.9803,31.78008759999999,-84.799134,31.485871,-85.1195772
Clayton,GA,013063,Eastern Time (US & Canada),33.5419,-84.3577,34.892851,-83.383483,34.8640149,-83.4183819
Clinch,GA,013065,Eastern Time (US & Canada),30.9151,-82.7063,31.184154,-82.418632,30.581767,-82.9713359
Cobb,GA,013067,Eastern Time (US & Canada),33.9415,-84.5767,34.0814329,-84.3751949,33.743507,-84.7396359
Coffee,GA,013069,Eastern Time (US & Canada),31.5492,-82.8493,31.812511,-82.596283,31.363884,-83.151141
Colquitt,GA,013071,Eastern Time (US & Canada),31.1884,-83.7688,31.224525,-84.6882859,31.151297,-84.757598
Columbia,GA,013073,Eastern Time (US & Canada),33.5442,-82.264,33.6971996,-82.028238,33.354635,-82.4418267
Cook,GA,013075,Eastern Time (US & Canada),31.154,-83.4305,31.350361,-83.2797279,31.027275,-83.5770529
Coweta,GA,013077,Eastern Time (US & Canada),33.3535,-84.7633,33.511758,-84.4970429,33.191043,-85.0153579
Crawford,GA,013079,Eastern Time (US & Canada),32.7145,-83.9864,33.8911945,-83.14094800000001,33.874088,-83.1661259
Crisp,GA,013081,Eastern Time (US & Canada),31.923,-83.7681,32.030602,-83.6095139,31.803495,-83.96061550000002
Dade,GA,013083,Eastern Time (US & Canada),34.8546,-85.5045,34.9846779,-85.363919,34.623858,-85.605165
Dawson,GA,013085,Eastern Time (US & Canada),34.4438,-84.1704,31.78962,-84.422354,31.756023,-84.466984
Decatur,GA,013087,Eastern Time (US & Canada),30.7994,-84.7577,33.793499,-84.2781289,33.751003,-84.3157389
DeKalb,GA,013089,Eastern Time (US & Canada),33.7715,-84.2263,33.970911,-84.023713,33.614666,-84.350224
